nodenumber;    x-coordinate;    y-coordinate;    z-coordinate;skin-friction-coef
8727; 3.513495922E-01;-2.525478601E-02;-3.099999949E-02; 1.147731900E+00
8737; 3.528385460E-01;-2.524233423E-02;-3.099999949E-02; 7.118459940E-01
8746; 3.543275297E-01;-2.523121610E-02;-3.099999949E-02; 3.251789212E-01
8756; 3.558165431E-01;-2.522131801E-02;-3.099999949E-02; 2.043408155E-01
8762; 3.573056161E-01;-2.521252446E-02;-3.099999949E-02; 1.868790686E-01
8766; 3.587947488E-01;-2.520472556E-02;-3.099999949E-02; 2.448725253E-01
8772; 3.602839112E-01;-2.519780584E-02;-3.099999949E-02; 3.499162197E-01
8778; 3.617731035E-01;-2.519165166E-02;-3.100000136E-02; 5.035548806E-01
8784; 3.632623553E-01;-2.518614940E-02;-3.099999763E-02; 6.623638868E-01
8787; 3.647516370E-01;-2.518118545E-02;-3.099999949E-02; 7.718409300E-01
8793; 3.662409484E-01;-2.517664805E-02;-3.099999949E-02; 8.188471794E-01
8796; 3.677302897E-01;-2.517241985E-02;-3.099999949E-02; 8.187001944E-01
8799; 3.692196906E-01;-2.516838908E-02;-3.099999949E-02; 7.920033932E-01
8802; 3.707090914E-01;-2.516444400E-02;-3.099999949E-02; 7.516244650E-01
8807; 3.721985221E-01;-2.516046725E-02;-3.099999949E-02; 7.031376958E-01
8813; 3.736879528E-01;-2.515634894E-02;-3.100000136E-02; 6.524879336E-01
8818; 3.751774430E-01;-2.515197173E-02;-3.099999949E-02; 6.071724296E-01
8821; 3.766669333E-01;-2.514722385E-02;-3.099999949E-02; 5.723373890E-01
8826; 3.239306808E-01;-2.514450438E-02;-3.099999949E-02; 5.447249860E-02
8828; 3.781564236E-01;-2.514199167E-02;-3.099999949E-02; 5.506069064E-01
8831; 3.796459436E-01;-2.513616160E-02;-3.099999949E-02; 5.359694958E-01
8840; 3.811354637E-01;-2.512961812E-02;-3.099999949E-02; 5.298989415E-01
8847; 3.826250136E-01;-2.512224950E-02;-3.099999949E-02; 5.474857688E-01
8854; 3.841145337E-01;-2.511394210E-02;-3.099999949E-02; 5.825589299E-01
8862; 3.856040835E-01;-2.510457858E-02;-3.099999949E-02; 6.023073196E-01
